,2022-12-02
5095,"@HeroDividend My staples at Costco: gas, steaks, scallops, salmon, mahi mahi, ground bison, ground beef, sardines, toilet paper, paper towels, Kerrygold butter, coconut oil, ghee, collagen powder, blueberries (so good when in season!), mushrooms, Martinelli's."
5096,@randomguy495 @XboxWebSupport1 @jake_gotta So again let me get this straight. Because some people choose to live in rural areas we should subsidize the entire car and oil industry. How does that make any sense to you? Also most European countries have the same percentage of people living in rural areas with expensive gas.
5097,Instead of putting fuel in their gas tank they are putting it in their oil tank to heat thier houses. https://t.co/ktiso8heV8
5098,"@Reuters @vonderleyen @CharlesMichel @P_Fiala @Bundeskanzler @EmmanuelMacron @RishiSunak 

Europe must be freed from the yoke of the Kremlin’s tyrant! LOOK FOR ALTERNATIVE SOURCES OF OIL, GAS AND SUSTAINABLE ENERGY!

#SlavaUkraini #StopPutinNOW #CrimeaIsUkraine

@AP @BBCWorld @dwnews"
5099,"@KellyBaum20 @hpalovuori @LukaszukAB What about the $5.25 billion we get for healthcare from Ottawa. Plus there are a whole bunch of federal funding streams. Plus the $18-20 billion annual subsidies for the oil industry. 

How's that going to work when oil&amp;gas don't get funds from the feds? They'll probably move. 🤷"
5100,"”Under pressure from the United States and the IMF, Bolivia sold off its oil and gas to Enron and Shell in 1995 for $ 263,5 million, less than 1% of what the deposits are worth.”"
5101,Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil https://t.co/iEiXZiOaB5 #FoxBusiness
5102,@Freya49524590 @Samrcup @DFB_Team Im waiting Germany cut diplomatic with this Arabic oil so they can pay higher for the Gas and enjoy the winter✌️
5103,@Mjm64028959 @KyivIndependent Sorry bud Russia is still the mecca for the EU’s oil and gas supply .Europe needs Russian oil and gas to survive
5104,I love oil and gas ❤️ I love oil and I love gas too
5105,@jasrajshallan The above is paid for by the greedy gas and oil corporations  puppets masters.
5106,@albertaseparate She solved unemployment by hiring everyone in Edmonton to work for her government. She got rid of oil and gas jobs. And no one seen her for four Years!
5107,"https://t.co/ksXJB5LcCW PA County Cements Suppression Of ‘Thousands’ Of Voters By Flip-Flopping To Certify Disaster-Plagued Election 
PA County Cements Suppression Of ‘Thou... # https://t.co/YTYkPvA9Ot"
5108,"@andycmeng There's multiple TikTok videos on guys using used hydraulic oil and transmission fluid mixed with stale gas they get from the junkyard.  

I'm currently studying how to make the filter system.  It won't work in my common rail but it would in my tractor."
5109,@mrandystevens Oil &amp; gas prices are set on international market and subject to shocks (Thank you Putin!). Best way to keep Washington state economy humming is to make electricity right here in Washington state. Not double down on fossil fuels.
5110,"@Fillipo2222 @MiguelPoloP Jajajajajajajajajjajajajajajajaja  a ver zombie, mire las grandes compañias del Oil&amp;gas, Halliburton,Baker Hughes,Schlumberger, NOV,Frontera,independence,emerald,shell, se encontrara que hoy Dia La mayoria de directivas,Project management y entry level engineers son mujeres 🤡 🤡"
5111,"@JackySuey @briantylercohen @POTUS 2) However, the climate issue is separate from the issue of how gas prices are determined. Supply/demand, control of how much is refined, price of an oil barrel, and just plain gouging all have a part, as well as some other factors. You seem to oversimplify the whole thing!"
5112,@Mattymoos1 @bneeditor Chinese car manufacturers are taking over the car market previously controlled by Europeans. Russian oil and gas previously sold to the EU now flow to China and India.
5113,"Republicans lost most of the midterms, so that means gas prices will still go up because of Biden’s failed policies!
Oh wait! What?! https://t.co/zmFM5wEn6r"
5114,@LindaJa47377725 @CTVCalgary We have the oil and gas.
5115,"@POTUS Hope they checked his passport, or did he get a free pass like the people coming up from Mexico into Texas, good thing your not wearing a mask tonight! Remember oil and gas helped make all this possible! Probably will cook your food this week!"
5116,"@EmmanuelAcho Jones used what oil and gas earnings he had, offloaded other assets and borrowed the rest to purchase the cowboys for $150M. He took a big risk and it paid off."
5117,@johnbuscharmi @FirminoFabulous @krispyhiz @aydan Nice try but I’m a kiwi bro 😂 we’re stoners and surfers ahaha try tell me how New Zealand took a country hostage and over through there gov and replaced it with there puppet leader to increase oil and gas trade 💀🤡
5118,Hold oil and gas companies accountable! https://t.co/p5BA3QQs6s
5119,"@Chevydew_ @Chris_W_Hull @SeannonMcLeoud @BThorn2012 @juliewindsor59 @bloretta561 @Jim_Jordan COVID, war in Ukraine, corporations price gouging, when people started driving again, gas prices went up because of supply &amp; demand, crude oil prices. Oil companies making huge profits and giving money back to their shareholders instead of drilling. Stock market goes up and down."
5120,@Dean_Winnipeg And he helped oil and gas move to Texas.
5121,"...bc she had fucking spent everything &amp; we needed heating oil, food, gas, or a new furnace altogether. Nvm we're at zero bc my bud had a surprise doctor's appointment for his pain so I took him, smth I told her repeatedly but she doesn't remember"
5122,"A dozen biggest oil companies are on track to spend $103m every day for the rest of the decade. Cop26 climate summit in Nov, after a 1/4-century of negotiations failed to deliver a fall in global emissions The carbon bombs set to trigger catastrophe https://t.co/RoD95KNZQ9"
5123,@DinoPrimo Oil and gas production are at an all time high. https://t.co/fxgvAAGVen
5124,A windfall tax on oil companies would only disincentivize future production - the opposite of what is needed to ease the supply crunch &amp; lower gas prices. Get the Facts &gt; https://t.co/sZuzzhYqJp
5125,@piersmorgan Qatar and the other Arab nations should turn off their oil and gas spigots for a few weeks.
5126,"@PubliusSmublius @RepJayapal Oil and gas permitting actually increased under Biden. It was the oil companies that decided to produce less to keep the price high. Biden doesn't control the oil companies, we're not a communist nation. And ""discouraging rhetoric"", are you serious? 
https://t.co/JYO9WwzoeL"
5127,"#皇冠  #世界杯  #竞彩足球 https://t.co/xbZdBTizwx
Else gas professor oil democratic prove also.
🥰😍💘😄🤏"
5128,"@ericyoung @ChaloubMega @SamRamani2 ""Actual numbers""? China &amp; India comprise 36% of the world's population. And they will gladly purchase Russian natural resources. While Europe is suffering without Russian gas &amp; oil.

But you still fail to address the fact that Ukraine has no economy? Why is that, troll?"
5129,@SgGilgamesh @ABDanielleSmith So what is best!? Please I want an answer that makes sense because from what I see NDP has no viable plan for our province. Paying for everything for everyone doesn't last long when our government is already Billions in debt &amp; what pray tell are they replacing oil &amp; gas with?
5130,"There be so much going on with cars that I don’t understand . I always get them brand new fresh off the lot because man! I don’t wanna deal with that shit. All I know is get an oil change when the light turns on , and get gas! The rest of this shit be for the birds fr lmao"
5131,REVEALED: 78% of woke ESG funds that Biden wants 401(k)s to invest in UNDERPERFORMED by 15% in first half of this year due to investments in failing tech firms and shunning of soaring oil and gas https://t.co/w2dCQvorfJ via @MailOnline
5132,@macsween_prue @AlboMP @Bowenchris If only there wasn't a war in Ukraine that was causing oil and gas prices to skyrocket.
5133,"@RiceU_STEM We are having a blast experimenting with soil, learning about oil and gas formation 👌! #STEMeducation https://t.co/vgXf6SMbwk https://t.co/ip166vqYnM"
5134,@JustStop_Oil @Keir_Starmer How the hell is smashing petrol pumps peaceful protesting?  And what have petrol pumps got to do with stopping further gas/oil exploration which is what you claim to be fighting to achieve?
5135,"@JamesMelville Uninteresting.  How about, if we get rid of oil, gas and coal how we gonna make ends meet?"
5136,@CTVCalgary I feel the same about you jyoti. First thing you did in Calgary was declare a climate emergency. Virtue signalling bullshit. Funny story your husband Todd worked at an oil and gas company and put you through school. More hypocritical bs from a weak politician.
5137,"How about Gas Stations &amp; Walmart Take Back 
Oil as they Sell It !

All  Corps should take Back Their Plastic, They Sell it !

HELLO  ! https://t.co/ShpvnCBUjm"
5138,"@POTUS Grocery prices up 18% .. home heating oil up 65% .. gas prices up, electric bills up 18% really you idiot"
5139,@BinaPolitical https://t.co/JCGpVhSFW4 SO THIS IS WHAT OUR POLLIES ARE HAPPY TO DO TO AUSTRALIA and are THOUSANDS OF MILES OF THEM ? no NEW PERMITS GAS OR OIL now....URGENT WE HAVE ENOUGH ALREADY
5140,@SenJohnKennedy Save your lies... Republicans are supported by Gas and Oil Contributions AND recorded $63 BILLION in profit in last 90 Days.... Not 1 Senator questioned them!!! Not 1
5141,@RachelNotley Investment comes when oil and gas doesn’t operate at the whim of SockBoy coached by that truant Scandinavian teenage girl.
5142,@AgentIlford https://t.co/JCGpVhSFW4 SO THIS IS WHAT OUR POLLIES ARE HAPPY TO DO TO AUSTRALIA and are THOUSANDS OF MILES OF THEM ? no NEW PERMITS GAS OR OIL now....URGENT WE HAVE ENOUGH ALREADY
5143,"@SenJoniErnst @SenJohnBarrasso @POTUS US oil, gas, coal,wind production are ALL at record high.
Joni Ernst is a clown with nothing to offer Iowa, but lies and fake outrage."
5144,@VoloderEdin @AlboMP https://t.co/JCGpVhSFW4 SO THIS IS WHAT OUR POLLIES ARE HAPPY TO DO TO AUSTRALIA and are THOUSANDS OF MILES OF THEM ? no NEW PERMITS GAS OR OIL now....URGENT WE HAVE ENOUGH ALREADY
5145,@Politics_SMHAGE @rachelclun https://t.co/JCGpVhSFW4 SO THIS IS WHAT OUR POLLIES ARE HAPPY TO DO TO AUSTRALIA and are THOUSANDS OF MILES OF THEM ? no NEW PERMITS GAS OR OIL now....URGENT WE HAVE ENOUGH ALREADY
5146,@VoloderEdin @JEChalmers @girl_lockdown https://t.co/JCGpVhSFW4 SO THIS IS WHAT OUR POLLIES ARE HAPPY TO DO TO AUSTRALIA and are THOUSANDS OF MILES OF THEM ? no NEW PERMITS GAS OR OIL now....URGENT WE HAVE ENOUGH ALREADY
5148,"2pcs AN6 90 Degree Push On Lock Oil Fuel Gas Line Hose End Fitting Adaptor 6-AN -6AN Black PUUFFLW

https://t.co/JG8O1LDnU8 https://t.co/piiJnsjgLG"
