,2022-12-03
3858,"@ivanmodrat @Maks_NAFO_FELLA Yeah but the love Russian gas...all this farcial virtue signalling is just fooling ukranians into doing crazy stuff....for example the oil price cap

2015: $51.8
2016: $42.7
2017: $53.4
2018: $70.1
2019: $63.7
2020:$42.1
2021: $68.8

Current G7 Russia oil price cap proposal: $60"
3859,"@Rod72988557 @ACTBrigitte Historically the oil &amp; gas companies have fared better under Democratic presidents &amp; that continued through Obama's presidency with 2016 being the exception. Production &amp; rig growth is also better under Democrats.
https://t.co/1i5a154mV0"
3860,"@6171tara Incorrect. There are 19 countries which produce more oil and gas than the U.K. as a whole. Scotland alone would come further down that list.  You don’t have to be a unionist to realise our hydrocarbon reserves are the envy of nobody.

https://t.co/nqZRNWG03f"
3861,"@ItsGauchismo @MetoyerNick @realDailyWire Domestic oil producers throttled production on their own, and still increased profits in record amounts.
Still gas prices are projected to average under $3/gal by the new year.  Thanks Biden!"
3862,"@Rod72988557 @ACTBrigitte Trump hurt the oil &amp; gas industry. 
- Under Trump oil &amp; gas companies lost more money &amp; filed more bankruptcies than under any other president
- Under Biden the dollar amount of bankruptcies is the lowest it's ever been in recorded history &amp; 75% lower than next lowest president"
3863,"@Rod72988557 @ACTBrigitte Prior to the pandemic we lost:
-14K extraction workers alone
-306 rigs (in just year prior)
-100 oil &amp; gas companies
Those numbers jumped during COVID.

Since Biden took office we've:
-ADDED 27K extraction workers
-Doubled rigs
-Seen significant drop in bankruptcies

#ThanksBiden"
3864,"@HeidyTL @akafacehots @POTUS You meant to say working the average stiff. He drilled more oil than any other president and we went into reserves and still pay record high prices.  And we get to go into a recession to get gas prices down.  Our taxes paid for that oil, I sure didn't get anything in return."
3865,"@analysint @visegrad24 @JacekZalek In 1973, West Germany received its first deliveries of Siberian crude oil. By the fall of the Berlin Wall in 1989, the Soviet Union was providing about half of West Germany's gas imports. Germany was able to buy Russian gas at bargain price......here s the german miracle"
3866,"@JDCocchiarella He deserves no praise for:
Depleting our oil reserves and selling it to Russia. 
Shutting down our energy independence.
Gas prices that are way higher than when he took office.
Victory laps over failure.
Energy policies that hurt us and do nothing to impact ""climate change."""
3867,"@Creator1337Pol @StrengthEwa @ClownWorld_ Oh, probably you would like that. Actually it's worthless discussing with someone whose horizon is not more than a dot. Go and burn trees and oil and gas and be happy destroying your life basis."
3868,"@MarshaBlackburn Yes and oil and gas, talk radio and Rupert Murdoch's media empire (among many others) do everything they can to push you clowns forward, don't pretend either side is innocent in any way."
3869,"@dave43law @johnredwood In hope we’re not reliant on North Sea gas several government’s  ahead  😱

 The tax breaks it seems the  oil companies are not investing  in  North Sea oil,  but  their shareholders are doing well  🤬

i  suspect redwood  is one of them"
3870,"@Terminatoes @MetoyerNick @realDailyWire Is Biden helping with oil production? Oh wait he’s going to Iran, Venezuela and was told to go pound sand in Venezuela. Oh and he blew up the “European” pipeline that brought gas from Russia. Newsflash, oil prices go up, everything goes up. Economy 101 right?"
3871,@JoJoFromJerz When you layoff the workers by shutting down the economy with covid and then hire them that's not job growth. When you cut oil and cause gas to climb to 5 bucks a gallon and goes down to 4 when it was at 2 when he took office. Come on I know you don't believe what your saying.
3872,@Greenpeaceafric Investment in oil and gas with the goal to lift impoverished nations out of poverty should by priority number 1 and 2 and 3.
3873,@johnredwood It's Scotlands oil and gas
3874,"Event Page Updated: Asian Oil, Gas and Petrochemical Engineering Exhibition 2023 Kuala Lumpur planned for 2023-09-13 in Kuala Lumpur - Kuala Lumpur Convention Centre, Malaysia https://t.co/3X2IW3wOOi"
3875,"@QuentinFisher9 @dave43law @HelenSalmon2 @johnredwood It won’t bring the global oil, or gas price down. So in reality Redwood is asking for big increases in fossil fuel production in order to raise some money from taxing it. He really is a dinosaur. That investment will become a stranded asset in a few yrs anyway,due to green energy"
3876,"@1Objectivist @shaggyabilu North America has a very high water to individual ratio, but the Mediterranean and Africa are seriously suffering from droughts (Desertification syndrome)Cattle and crops are dying and if we can distribute oil, gas, weapons all over the world Humanity should also make Water lines"
3877,....price elasticity of demand of gas has been minimized. On the otherhand with the excess supply of refined petroleum through Strategic Petroleum Reserve and from the big oil players there exists an excess supply of oil. Hence the benchmark of price escalation of gas has been...
3878,"@JDCocchiarella Same reason gas companies arbitrarily lowered prices, although they raised them before to screw the public and make more money - not based on the price of oil."
3879,We all need oil and gas https://t.co/BSZlBOhAtA
3880,https://t.co/lzTSAFgJYT
3881,"@joshuaddsilva @CTVNews You might not want to have a retirement plan then.  If you do, ask why it divested from oil and gas. Fantasy vs reality?"
3882,"XMMT Gloss Black Smooth Dash Oil Fuel Console with Tank Gas Cap For Harley Touring Electra Glides,Road Glides,Street Glides &amp; R2317PG

https://t.co/BxQk7GuLvm https://t.co/3zbKr4GG4D"
3883,@JDCocchiarella He is not controlling gas prices.  He is using the oil reserves to help bring down the prices.  He is not controlling the oil companies.
3884,"@Davidin18335761 @johnredwood That's fine if you're North Korea. But the oil and gas belongs to private companies, not the state, and it's sold on the global market."
3885,"@ChrisCavaliere9 @njdotcom So what exactly are your alternatives? Coal, oil, and gas are much worse and aren’t renewable - they have a finite amount. What happens when we run out? We’ll have hopped we had made renewables earlier. Fossil fuels should only be used toward renewable energy projects."
3886,"@wayneRu56 @Myrddynn @RNCResearch And how we were not reliant on our enemies oil/gas, didn't give the go ahead to Putin's pipeline, Trumps penalties/sanctions, bombing Syria etc Stop with the lies"
3887,"600ml Green Gas Classic Can with Oil Pack of 2 Z47XR0A

https://t.co/x0zkQlgZGP https://t.co/Ys9ztYI0En"
3889,"The normal culprits very vocally hate French companies fishing in our seas, but somehow think it's a bad thing when a French company, Total, stops exploring for gas and oil in our seas because of a windfall tax. Surely, in their small world, that's more for British companies?"
3890,https://t.co/j2YgBMOAQY
3893,@MikeHudema Lol you dont know shit about industry. Without oil and gas industry you will never use your iPhone and soya latte.
3894,@AfricaFactsZone Gaddafi died so Egypt could get their hands on the oil in the Mediterranean sea.. Sisi is a western puppet and a dictator but tolerated because is exports gas and friendly to the west.. all thanks to the Arab spring
3895,#روسيا تعتبر فرض سقف على أسعار نفطها تعارضا مع مبادئ السوق الحرة https://t.co/X52fcZCvAL #العربية
3896,@AlbertaLeonidas @NotlawDani It is damn cold in Alberta. Not -40 where I am. -33 🥶Thank You Oil &amp; Gas ❤️
3897,@Derricktgoat @FairQuestions Oil n gas
3898,"@joececiyyc You're nutz, all the big money has gone away, until you folk breakaway from the NDP ion Ottawa and come up with job ideas in our existing industries to make the world a better place. We have the people, push innovation/development in oil and gas we've needed for quite sometime"
3899,"@OGDOOMGOD @RealJamesWoods @elonmusk Gas was cheaper because we shut down the world and there was a surplus of oil because there was a price war between Saudi Arabia and Russia, I know Jared Kushner got $3 billion direct investment from Saudi Arabia and Ivanka got multiple trademarks. This 10% you’re speaking of.."
3900,"@JDCocchiarella Drop in prices ???

Looks like you sniff that oil too. 

Let’s talk when SPR is back to 100% and prices are $2.2/gallon. 

They are 3.65 in my area today. 

You should thank China for its Covid blockade of its citizens ( like Dems did in 2020) for the slight drop in gas prices 🔥"
